College_ID,IQ,Prev_Sem_Result,CGPA,Academic_Performance,Internship_Experience,Extra_Curricular_Score,Communication_Skills,Projects_Completed,Placement,Academic_Efficiency,Salary
CLG0017,98.0,5.66,5.36,3,1,10,6,0,0,63.400000000000006,0.0
CLG0053,99.0,5.61,5.92,4,1,3,6,3,0,69.10000000000001,0.0
CLG0051,74.0,7.47,7.78,3,0,4,6,2,0,85.2,0.0
CLG0024,122.0,6.38,6.38,3,0,10,4,4,0,76.0,0.0
CLG0040,100.0,7.84,7.87,2,1,8,7,5,0,88.7,0.0
CLG0098,106.0,7.26,7.46,6,0,5,7,0,0,85.19999999999999,0.0
CLG0047,114.0,7.17,7.18,10,0,5,2,1,0,83.2,0.0
CLG0020,84.0,5.56,5.48,6,1,1,6,4,0,63.2,0.0
CLG0016,107.0,5.71,6.2,10,0,0,5,1,0,72.7,0.0
CLG0058,95.0,9.11,8.76,4,0,3,10,5,1,97.1,397900.0
CLG0049,112.0,9.43,9.52,8,1,9,1,2,1,106.39999999999999,536800.0
CLG0042,68.0,6.17,6.56,6,0,2,3,4,0,72.39999999999999,0.0
CLG0012,98.0,5.57,5.76,8,0,10,9,5,0,67.39999999999999,0.0
CLG0041,90.0,5.27,5.65,6,1,6,9,0,0,65.5,0.0
CLG0058,106.0,8.04,7.88,9,1,6,10,1,0,89.39999999999999,0.0
CLG0060,107.0,8.58,8.35,3,0,5,9,0,0,94.2,0.0
CLG0024,89.0,6.86,7.21,3,1,4,10,4,0,81.0,0.0
CLG0013,89.0,8.4,8.29,2,0,2,5,0,0,91.8,0.0
CLG0034,98.0,8.56,8.77,10,0,3,6,4,0,97.49999999999999,0.0
CLG0061,86.0,9.68,9.33,6,0,4,9,3,1,101.89999999999999,416200.0
CLG0027,112.0,5.32,5.58,7,0,3,4,0,0,67.0,0.0
CLG0085,94.0,5.96,6.01,7,1,2,4,3,0,69.5,0.0
CLG0067,57.5,5.34,5.11,5,0,1,9,1,0,56.85,0.0
CLG0014,94.0,9.34,9.33,6,0,4,7,5,0,102.7,0.0
CLG0041,84.0,8.96,9.16,7,0,1,6,0,0,100.0,0.0
CLG0057,75.0,7.87,7.38,2,0,1,10,0,0,81.3,0.0
CLG0030,81.0,5.42,5.56,10,0,1,6,1,0,63.699999999999996,0.0
CLG0045,101.0,6.37,6.41,7,1,1,5,0,0,74.19999999999999,0.0
CLG0074,119.0,6.49,6.21,1,0,7,4,4,0,74.0,0.0
CLG0001,104.0,7.8,8.05,6,1,6,3,3,0,90.9,0.0
CLG0092,90.0,6.29,6.09,8,1,8,7,2,0,69.9,0.0
CLG0083,106.0,5.36,5.14,1,1,2,5,4,0,62.0,0.0
CLG0094,93.0,8.65,8.62,1,1,0,2,2,0,95.49999999999999,0.0
CLG0084,89.0,6.5,6.68,6,0,5,3,1,0,75.7,0.0
CLG0052,82.0,7.26,7.69,5,1,8,5,1,0,85.10000000000001,0.0
CLG0020,73.0,5.64,5.28,3,0,0,9,0,0,60.1,0.0
CLG0023,94.0,9.01,8.91,10,0,0,6,4,0,98.5,0.0
CLG0095,102.0,7.83,7.4,10,0,3,2,5,0,84.2,0.0
CLG0096,98.0,9.51,9.77,7,0,9,8,2,1,107.49999999999999,439800.0
CLG0090,93.0,7.48,7.43,7,0,0,6,3,0,83.6,0.0
CLG0078,85.0,9.71,9.92,7,0,8,6,5,0,107.7,0.0
CLG0006,109.0,9.46,9.28,6,0,5,8,4,1,103.7,425700.0
CLG0033,80.0,7.88,8.22,4,1,4,7,5,0,90.2,0.0
CLG0008,111.0,9.67,9.7,9,0,10,5,1,0,108.1,0.0
CLG0063,84.0,6.62,7.06,9,0,4,9,4,0,79.0,0.0
CLG0004,88.0,6.83,6.41,7,0,10,1,3,0,72.89999999999999,0.0
CLG0013,77.0,5.23,5.24,7,1,10,4,4,0,60.10000000000001,0.0
CLG0035,92.0,7.95,8.22,8,0,10,10,0,0,91.4,0.0
CLG0093,114.0,8.61,8.71,5,1,1,9,5,1,98.50000000000001,505400.00000000006
CLG0089,107.0,8.87,8.39,9,0,2,2,3,0,94.60000000000001,0.0
CLG0034,114.0,5.75,6.22,6,0,6,3,2,0,73.6,0.0
CLG0056,107.0,7.22,7.02,7,1,3,3,1,0,80.89999999999999,0.0
CLG0011,83.0,5.88,5.63,7,0,5,6,4,0,64.6,0.0
CLG0038,95.0,8.31,8.3,9,1,7,3,3,0,92.5,0.0
CLG0093,88.0,5.79,5.83,7,0,0,3,0,0,67.1,0.0
CLG0045,119.0,9.52,9.79,3,0,10,5,0,0,109.8,0.0
CLG0086,82.0,6.15,6.04,6,1,5,3,2,0,68.6,0.0
CLG0058,113.0,6.46,6.4,6,0,0,5,1,0,75.3,0.0
CLG0034,113.0,9.25,9.28,7,1,7,3,0,0,104.1,0.0
CLG0075,127.0,7.29,7.18,6,1,3,2,1,0,84.5,0.0
CLG0092,93.0,5.12,5.53,4,0,4,8,3,0,64.60000000000001,0.0
CLG0072,110.0,7.47,7.82,6,1,9,3,4,0,89.2,0.0
CLG0024,134.0,5.42,5.37,3,0,1,6,2,0,67.10000000000001,0.0
CLG0074,90.0,9.93,9.43,1,0,2,2,0,0,103.3,0.0
CLG0079,76.0,7.94,8.34,1,1,6,1,4,0,91.0,0.0
CLG0063,71.0,6.28,5.9,5,0,6,8,0,0,66.1,0.0
CLG0039,110.0,7.82,7.56,8,0,10,3,2,0,86.6,0.0
CLG0021,71.0,5.38,5.03,3,0,7,2,0,0,57.400000000000006,0.0
CLG0100,94.0,9.0,8.68,2,0,2,2,2,0,96.2,0.0
CLG0036,106.0,9.63,9.93,8,0,1,5,4,0,109.89999999999999,0.0
CLG0048,102.0,9.37,9.45,9,0,1,6,3,0,104.7,0.0
CLG0084,106.0,6.71,7.17,9,0,5,2,2,0,82.3,0.0
CLG0013,103.0,6.63,6.36,2,0,1,6,3,0,73.9,0.0
CLG0002,119.0,5.18,5.17,8,0,10,1,1,0,63.6,0.0
CLG0027,85.0,8.26,8.74,2,0,3,9,4,1,95.9,392100.0
CLG0007,89.0,7.67,8.0,7,0,8,4,2,0,88.9,0.0
CLG0090,88.0,7.3,7.53,8,0,9,5,4,0,84.1,0.0
CLG0094,112.0,9.54,9.23,1,0,2,3,5,1,103.50000000000001,425200.0
CLG0019,113.0,5.84,6.11,8,1,0,6,3,0,72.4,0.0
CLG0040,106.0,5.05,4.9,3,1,1,1,3,0,59.6,0.0
CLG0021,117.0,5.37,5.4,1,0,9,7,4,0,65.7,0.0
CLG0058,82.0,6.12,6.23,7,0,9,8,4,0,70.5,0.0
CLG0026,125.0,5.17,5.28,10,0,6,3,5,0,65.30000000000001,0.0
CLG0074,122.0,7.51,7.74,3,0,8,2,3,0,89.60000000000001,0.0
CLG0036,111.0,6.57,6.73,8,1,8,4,5,0,78.4,0.0
CLG0044,126.0,5.9,5.47,9,1,3,8,5,1,67.3,381800.0
CLG0064,75.0,8.75,8.71,2,0,7,8,4,1,94.60000000000001,385900.00000000006
CLG0027,92.0,6.02,6.18,1,1,0,8,5,0,71.0,0.0
CLG0008,88.0,8.44,8.24,8,0,10,2,3,0,91.2,0.0
CLG0090,110.0,6.75,6.56,10,1,10,4,1,0,76.6,0.0
CLG0001,84.0,7.56,7.18,6,0,5,10,3,0,80.2,0.0
CLG0023,111.0,9.67,9.59,10,1,7,1,5,1,107.0,539100.0
CLG0073,120.0,5.19,5.68,1,1,1,7,0,0,68.8,0.0
CLG0031,110.0,7.5,7.29,3,1,7,10,3,0,83.9,0.0
CLG0007,104.0,9.27,9.3,9,0,3,6,1,0,103.4,0.0
CLG0009,85.0,7.94,8.18,9,0,1,7,3,0,90.3,0.0
CLG0071,87.0,6.38,5.89,6,1,3,10,4,0,67.6,0.0
CLG0092,118.0,6.99,7.39,3,1,7,5,5,0,85.69999999999999,0.0
CLG0098,111.0,8.4,8.29,8,0,3,6,1,0,93.99999999999999,0.0
CLG0053,99.0,9.45,9.82,6,0,7,6,2,0,108.10000000000001,0.0
CLG0016,93.0,5.21,4.75,1,1,6,6,3,0,56.8,0.0
CLG0074,69.0,5.36,5.01,6,0,4,9,4,0,56.99999999999999,0.0
CLG0024,83.0,6.63,6.45,5,1,7,4,2,0,72.8,0.0
CLG0074,128.0,6.16,6.01,8,0,1,2,2,0,72.89999999999999,0.0
CLG0046,80.0,6.32,6.67,2,1,2,9,2,0,74.7,0.0
CLG0029,102.0,6.11,5.62,7,0,3,10,0,0,66.4,0.0
CLG0089,115.0,5.98,6.12,6,0,9,7,5,0,72.7,0.0
CLG0030,81.0,5.65,5.28,1,0,4,5,4,0,60.900000000000006,0.0
CLG0051,102.0,9.67,9.99,8,0,4,6,0,0,110.10000000000001,0.0
CLG0083,114.0,5.72,6.0,6,1,0,7,4,0,71.4,0.0
CLG0031,100.0,6.02,6.02,3,1,0,5,4,0,70.19999999999999,0.0
CLG0030,141.5,6.23,5.94,5,1,10,5,5,0,73.55000000000001,0.0
CLG0034,74.0,9.67,9.8,7,0,0,6,1,0,105.4,0.0
CLG0092,115.0,8.78,8.44,9,0,4,8,2,1,95.89999999999999,395100.0
CLG0019,97.0,8.95,8.64,4,1,1,2,3,0,96.10000000000001,0.0
CLG0075,111.0,5.52,5.65,2,0,2,10,1,0,67.6,0.0
CLG0028,106.0,9.18,9.67,3,1,7,9,3,1,107.3,539800.0
CLG0006,89.0,7.04,7.43,7,1,9,10,5,0,83.2,0.0
CLG0017,103.0,6.31,6.4,8,1,7,5,2,0,74.3,0.0
CLG0091,72.0,7.88,7.92,5,1,9,4,4,0,86.4,0.0
CLG0036,109.0,9.11,9.61,3,1,1,8,5,1,107.0,538900.0
CLG0001,104.0,8.89,8.94,1,0,7,4,1,0,99.8,0.0
CLG0016,109.0,9.45,9.37,10,0,10,2,0,0,104.6,0.0
CLG0068,115.0,9.64,10.05,1,0,8,5,4,1,112.0,459500.0
CLG0047,105.0,6.19,5.92,2,0,9,5,5,0,69.7,0.0
CLG0023,102.0,7.12,6.72,5,0,9,4,0,0,77.4,0.0
CLG0096,86.0,5.07,5.2,3,1,5,3,4,0,60.6,0.0
CLG0067,89.0,9.4,9.0,7,0,0,5,4,0,98.9,0.0
CLG0062,117.0,5.77,5.64,2,0,10,9,2,1,68.1,284100.0
CLG0085,121.0,9.31,9.23,2,0,10,9,1,1,104.4,429700.0
CLG0088,96.0,6.65,6.7,3,0,2,9,5,0,76.6,0.0
CLG0015,100.0,6.84,7.33,1,0,4,6,5,0,83.3,0.0
CLG0075,86.0,5.2,4.92,2,0,2,8,5,0,57.800000000000004,0.0
CLG0067,117.0,6.63,6.51,5,1,2,1,3,0,76.8,0.0
CLG0083,109.0,9.44,9.07,3,0,8,1,2,0,101.60000000000001,0.0
CLG0043,129.0,5.13,5.24,10,1,4,7,3,0,65.30000000000001,0.0
CLG0008,86.0,7.03,7.26,6,1,7,5,4,0,81.19999999999999,0.0
CLG0098,94.0,5.16,5.14,2,0,6,2,0,0,60.8,0.0
CLG0098,103.0,6.85,6.6,8,0,3,4,3,0,76.3,0.0
CLG0044,109.0,5.86,5.98,4,0,2,4,0,0,70.7,0.0
CLG0026,96.0,6.26,6.3,3,0,2,6,3,0,72.6,0.0
CLG0067,86.0,9.39,9.06,5,1,10,8,0,0,99.2,0.0
CLG0032,113.0,7.18,7.09,8,0,1,3,2,0,82.2,0.0
CLG0064,110.0,6.37,6.31,9,1,4,7,3,0,74.1,0.0
CLG0043,86.0,7.95,8.43,1,0,1,2,2,0,92.89999999999999,0.0
CLG0074,120.0,5.71,6.06,4,0,1,9,2,1,72.6,302400.0
CLG0074,117.0,6.3,6.53,6,0,3,7,0,0,77.0,0.0
CLG0062,102.0,7.73,8.12,6,0,5,1,3,0,91.39999999999999,0.0
CLG0011,101.0,6.19,6.43,9,1,5,4,3,0,74.39999999999999,0.0
CLG0078,108.0,8.4,8.8,1,0,7,2,1,0,98.8,0.0
CLG0095,87.0,7.46,7.01,5,0,10,10,0,0,78.8,0.0
CLG0009,100.0,8.86,8.82,10,1,5,5,3,0,98.2,0.0
CLG0048,67.0,9.74,9.99,1,0,5,9,4,1,106.60000000000001,433100.0
CLG0006,113.0,5.58,5.66,6,0,3,3,1,0,67.9,0.0
CLG0054,76.0,6.67,6.35,9,1,4,5,3,0,71.1,0.0
CLG0062,122.0,6.6,6.44,4,0,10,10,0,0,76.60000000000001,0.0
CLG0054,95.0,5.76,5.58,10,0,6,2,5,0,65.3,0.0
CLG0099,96.0,9.05,8.81,10,1,9,4,4,0,97.7,0.0
CLG0098,90.0,8.8,8.64,9,0,10,2,3,0,95.4,0.0
CLG0056,95.0,7.42,7.43,3,0,8,8,2,0,83.8,0.0
CLG0082,121.0,7.69,8.04,7,0,3,7,2,1,92.49999999999999,382099.99999999994
CLG0087,62.0,5.3,5.54,5,0,9,7,4,0,61.6,0.0
CLG0030,119.0,7.78,8.12,10,0,0,7,4,1,93.1,384299.99999999994
CLG0003,105.0,8.96,9.34,1,0,5,9,4,1,103.9,426100.0
CLG0061,81.0,7.87,7.79,7,1,1,2,4,0,86.0,0.0
CLG0015,83.0,6.33,6.18,8,0,10,6,0,0,70.1,0.0
CLG0003,125.0,8.34,7.9,6,1,6,4,2,0,91.5,0.0
CLG0015,85.0,6.81,7.24,1,0,5,10,3,0,80.9,0.0
CLG0067,82.0,7.72,7.29,9,0,8,6,3,0,81.10000000000001,0.0
CLG0029,117.0,7.44,7.68,7,1,5,9,2,1,88.5,465700.0
CLG0031,105.0,6.91,6.79,6,0,5,1,3,0,78.4,0.0
CLG0071,85.0,8.59,9.04,4,0,3,2,5,0,98.89999999999999,0.0
CLG0071,103.0,9.42,9.34,3,0,8,6,2,0,103.7,0.0
CLG0055,84.0,5.03,5.35,4,1,2,7,5,0,61.9,0.0
CLG0075,116.0,9.67,9.45,1,0,0,3,5,1,106.1,436000.0
CLG0092,115.0,7.56,7.36,9,0,10,1,1,0,85.10000000000001,0.0
CLG0100,107.0,8.5,8.6,2,0,9,7,2,0,96.7,0.0
CLG0043,105.0,9.28,9.78,2,0,7,2,3,0,108.3,0.0
CLG0025,126.0,7.34,7.36,3,0,7,6,1,0,86.2,0.0
CLG0081,99.0,9.17,9.61,1,0,10,4,3,0,106.0,0.0
CLG0055,82.0,5.89,6.18,10,0,0,10,0,0,70.0,0.0
CLG0050,106.0,5.8,6.1,3,1,8,4,5,0,71.6,0.0
CLG0038,131.0,8.29,8.23,4,0,1,9,3,1,95.4,394700.0
CLG0060,84.0,9.35,9.24,9,0,5,7,1,0,100.80000000000001,0.0
CLG0085,94.0,9.46,9.15,5,0,8,1,2,0,100.9,0.0
CLG0052,106.0,8.22,8.68,6,0,5,4,3,0,97.39999999999999,0.0
CLG0084,99.0,7.63,8.09,1,0,6,10,2,1,90.80000000000001,373100.0
CLG0074,85.0,6.66,6.91,3,1,8,6,3,0,77.6,0.0
CLG0070,116.0,9.9,9.7,7,1,4,2,4,1,108.6,546000.0
CLG0076,134.0,6.6,6.35,7,0,0,4,5,0,76.9,0.0
CLG0081,102.0,8.72,9.21,10,1,8,2,3,0,102.30000000000001,0.0
CLG0045,86.0,7.66,7.23,1,1,9,1,5,0,80.9,0.0
CLG0097,76.0,8.04,8.38,9,0,6,1,4,0,91.4,0.0
CLG0100,103.0,6.97,6.83,1,0,7,9,3,0,78.6,0.0
CLG0019,116.0,9.82,9.74,7,0,1,9,3,1,109.0,447600.0
CLG0005,107.0,7.86,8.19,2,0,4,4,4,0,92.6,0.0
CLG0042,99.0,9.69,9.28,9,0,7,8,5,1,102.7,420700.0
CLG0093,91.0,5.04,4.89,9,1,6,10,5,0,58.0,0.0
CLG0030,83.0,7.86,8.31,9,0,6,7,0,0,91.4,0.0
CLG0065,112.0,8.59,8.79,4,0,3,5,2,1,99.1,407599.99999999994
CLG0076,113.0,8.73,8.98,6,0,1,10,1,1,101.10000000000001,415700.0
CLG0079,76.0,9.52,9.78,2,0,9,2,5,0,105.39999999999999,0.0
CLG0005,123.0,5.02,4.58,3,1,2,9,5,1,58.099999999999994,344700.0
CLG0038,108.0,5.0,4.7,6,0,8,7,3,0,57.8,0.0
CLG0011,120.0,7.36,7.35,1,0,3,4,1,0,85.5,0.0
CLG0084,79.0,5.15,5.02,7,1,0,10,0,0,58.099999999999994,0.0
CLG0029,79.0,9.87,9.78,2,0,9,2,3,0,105.7,0.0
CLG0014,97.0,6.11,6.39,8,0,3,2,4,0,73.6,0.0
CLG0090,107.0,7.36,6.87,5,0,7,3,4,0,79.4,0.0
CLG0098,126.0,5.31,5.47,7,1,7,6,3,0,67.3,0.0
CLG0074,110.0,7.61,7.11,8,0,9,1,4,0,82.10000000000001,0.0
CLG0091,96.0,6.9,6.46,3,1,9,5,0,0,74.19999999999999,0.0
CLG0089,84.0,5.22,5.13,6,1,1,10,2,0,59.699999999999996,0.0
CLG0010,118.0,6.68,7.02,9,0,9,3,2,0,81.99999999999999,0.0
CLG0039,85.0,6.96,6.6,4,0,3,7,0,0,74.5,0.0
CLG0060,124.0,9.95,10.0,10,0,6,7,4,1,112.4,462000.0
CLG0096,95.0,6.04,6.22,7,0,7,10,2,0,71.69999999999999,0.0
CLG0098,123.0,7.72,7.45,1,0,0,5,4,0,86.8,0.0
CLG0023,110.0,9.94,9.95,7,0,7,9,4,1,110.5,453000.0
CLG0097,97.0,8.96,9.37,9,0,0,10,1,0,103.39999999999999,0.0
CLG0096,92.0,9.97,9.98,10,1,5,8,5,1,109.00000000000001,545200.0
CLG0022,94.0,9.84,9.5,8,0,4,9,2,1,104.4,427000.0
CLG0086,106.0,7.45,7.58,4,1,9,6,4,0,86.39999999999999,0.0
CLG0087,101.0,8.48,8.57,3,1,6,8,1,0,95.8,0.0
CLG0083,91.0,5.55,5.08,7,1,5,10,0,0,59.9,0.0
CLG0023,97.0,7.21,6.8,1,0,9,2,5,0,77.7,0.0
CLG0022,101.0,9.05,8.71,8,1,0,5,2,0,97.2,0.0
CLG0062,68.0,7.53,7.17,1,1,5,8,0,0,78.5,0.0
CLG0094,106.0,8.51,8.27,7,0,2,2,0,0,93.29999999999998,0.0
CLG0019,85.0,8.73,8.68,6,0,5,2,5,0,95.3,0.0
CLG0022,82.0,6.27,6.14,10,0,6,3,5,0,69.6,0.0
CLG0001,74.0,9.38,9.77,8,0,5,2,3,0,105.1,0.0
CLG0034,73.0,7.3,7.41,6,0,8,4,2,0,81.39999999999999,0.0
CLG0026,79.0,6.05,6.43,5,0,8,4,0,0,72.2,0.0
CLG0004,89.0,9.33,9.36,9,1,7,1,5,0,102.5,0.0
CLG0048,129.0,7.09,6.68,4,0,4,6,0,0,79.7,0.0
CLG0045,92.0,8.75,8.71,7,1,9,7,0,0,96.30000000000001,0.0
CLG0012,102.0,7.74,8.06,6,0,2,7,4,0,90.80000000000001,0.0
CLG0092,106.0,6.91,6.6,10,0,3,5,2,0,76.6,0.0
CLG0037,101.0,9.05,8.64,6,0,10,4,2,0,96.5,0.0
CLG0003,98.0,7.92,7.75,5,0,9,2,2,0,87.3,0.0
CLG0028,82.0,6.95,6.84,2,0,7,5,2,0,76.60000000000001,0.0
CLG0093,121.0,5.55,5.36,4,0,8,4,2,0,65.7,0.0
CLG0084,127.0,9.48,9.12,1,0,7,8,0,1,103.89999999999999,428299.99999999994
CLG0002,74.0,5.18,4.93,9,0,9,10,1,0,56.699999999999996,0.0
CLG0056,84.0,9.32,9.5,9,1,2,1,3,0,103.4,0.0
CLG0065,95.0,6.8,6.69,8,0,6,7,2,0,76.4,0.0
CLG0046,85.0,8.2,8.33,4,0,10,5,4,0,91.8,0.0
CLG0100,107.0,9.61,9.65,5,0,7,10,1,0,107.2,0.0
CLG0044,89.0,5.76,5.81,1,1,2,5,4,0,67.0,0.0
CLG0018,132.0,7.83,7.58,4,0,0,1,0,0,89.0,0.0
CLG0073,117.0,8.82,8.84,4,0,6,9,5,1,100.10000000000001,412100.0
CLG0037,103.0,8.79,8.31,5,0,2,7,3,0,93.4,0.0
CLG0054,115.0,7.63,7.56,2,1,0,2,0,0,87.1,0.0
CLG0025,116.0,8.12,8.19,2,0,6,5,0,0,93.49999999999999,0.0
CLG0083,91.0,8.79,8.47,2,0,10,8,5,1,93.8,384300.0
CLG0062,87.0,9.21,8.97,8,1,6,7,2,0,98.4,0.0
CLG0025,101.0,8.81,8.53,2,0,3,2,5,0,95.39999999999999,0.0
CLG0052,112.0,6.77,6.34,6,1,1,7,5,0,74.6,0.0
CLG0063,102.0,9.98,9.83,2,1,9,6,4,0,108.5,0.0
CLG0015,76.0,7.17,7.65,8,1,4,8,2,0,84.1,0.0
CLG0046,87.0,5.12,4.97,1,1,10,9,0,0,58.39999999999999,0.0
CLG0056,98.0,6.81,6.77,2,0,10,7,3,0,77.49999999999999,0.0
CLG0026,98.0,5.64,5.79,5,0,8,8,1,0,67.7,0.0
CLG0064,129.0,5.61,5.76,6,0,5,10,0,0,70.5,0.0
CLG0020,79.0,6.41,6.86,9,0,9,7,0,0,76.50000000000001,0.0
CLG0067,107.0,5.27,5.63,6,0,8,7,0,0,67.0,0.0
CLG0025,122.0,8.44,8.73,8,1,0,1,4,1,99.50000000000001,510200.0
CLG0021,134.0,5.37,5.82,7,0,1,5,1,0,71.60000000000001,0.0
CLG0034,93.0,6.02,5.75,1,0,10,10,3,0,66.8,0.0
CLG0088,107.0,5.46,5.58,2,1,5,5,0,0,66.5,0.0
CLG0025,108.0,5.32,5.71,4,1,2,4,1,0,67.9,0.0
CLG0065,102.0,6.34,6.46,1,0,1,1,0,0,74.8,0.0
CLG0029,98.0,7.86,8.34,8,0,5,7,5,0,93.2,0.0
CLG0032,106.0,9.82,9.42,4,1,6,8,1,0,104.8,0.0
CLG0001,62.0,9.38,9.32,7,0,3,5,1,0,99.4,0.0
CLG0035,110.0,9.38,9.86,7,1,9,4,4,0,109.6,0.0
CLG0056,101.0,5.88,5.76,8,0,8,9,4,0,67.69999999999999,0.0
CLG0016,96.0,6.32,6.56,9,0,10,3,1,0,75.19999999999999,0.0
CLG0032,130.0,5.38,4.91,9,0,2,3,2,0,62.1,0.0
CLG0079,89.0,8.89,9.08,7,0,1,4,0,0,99.7,0.0
CLG0005,93.0,5.35,5.78,9,1,10,7,4,0,67.10000000000001,0.0
CLG0010,129.0,7.78,7.66,5,0,4,2,5,0,89.5,0.0
CLG0086,87.0,6.24,5.76,10,1,8,8,1,0,66.3,0.0
CLG0072,91.0,6.22,5.75,4,1,0,2,5,0,66.6,0.0
CLG0079,97.0,9.95,10.34,3,0,5,4,2,0,113.10000000000001,0.0
CLG0020,112.0,8.78,9.0,6,1,7,2,1,0,101.2,0.0
CLG0089,103.0,9.18,8.79,10,0,6,9,3,1,98.19999999999999,403099.99999999994
CLG0012,80.0,7.86,7.41,9,0,5,4,1,0,82.1,0.0
CLG0090,92.0,9.36,9.66,4,1,2,5,3,0,105.8,0.0
CLG0068,90.0,8.23,8.54,2,1,8,9,4,1,94.39999999999999,486599.99999999994
CLG0063,98.0,9.73,9.35,3,0,4,2,4,0,103.3,0.0
CLG0026,106.0,6.41,6.21,3,1,0,4,1,0,72.7,0.0
CLG0060,106.0,7.98,8.26,2,0,8,6,4,0,93.19999999999999,0.0
CLG0074,73.0,8.45,8.48,9,1,9,1,1,0,92.10000000000001,0.0
CLG0061,115.0,6.96,7.42,4,1,8,1,5,0,85.7,0.0
CLG0015,103.0,9.4,9.38,3,0,0,7,1,0,104.10000000000001,0.0
CLG0005,120.0,9.9,10.08,10,0,6,6,3,1,112.8,463200.0
CLG0032,106.0,7.47,7.48,6,0,8,4,0,0,85.4,0.0
CLG0096,116.0,6.95,7.39,8,0,1,5,1,0,85.49999999999999,0.0
CLG0022,106.0,7.36,7.26,8,0,9,5,0,0,83.19999999999999,0.0
CLG0022,120.0,9.26,8.99,10,0,5,9,2,1,101.9,419600.0
CLG0012,107.0,8.23,8.06,6,0,9,5,4,0,91.30000000000001,0.0
CLG0064,98.0,5.22,5.57,5,1,0,2,2,0,65.5,0.0
CLG0075,134.0,7.71,7.71,7,0,2,7,2,0,90.5,0.0
CLG0088,113.0,5.09,4.94,3,1,10,10,1,0,60.7,0.0
CLG0080,108.0,8.89,8.93,10,0,4,9,2,1,100.1,411200.0
CLG0016,80.0,6.64,6.27,2,0,6,7,1,0,70.69999999999999,0.0
CLG0065,80.0,7.36,6.87,8,0,10,8,4,0,76.7,0.0
CLG0051,104.0,8.99,8.77,9,0,4,10,4,1,98.1,402800.0
CLG0087,102.0,5.23,5.34,6,0,7,3,2,0,63.599999999999994,0.0
CLG0092,90.0,5.79,6.0,4,0,4,9,1,0,69.0,0.0
CLG0032,102.0,6.99,7.32,6,0,5,7,3,0,83.4,0.0
CLG0053,123.0,6.15,6.58,7,1,1,10,3,1,78.1,424700.0
CLG0100,110.0,6.69,6.6,8,1,4,4,0,0,77.0,0.0
CLG0003,82.0,9.99,10.23,3,0,6,10,0,0,110.50000000000001,0.0
CLG0013,98.0,9.13,8.7,6,0,0,7,5,0,96.8,0.0
CLG0092,87.0,9.42,8.98,10,0,9,3,0,0,98.50000000000001,0.0
CLG0092,94.0,9.69,9.31,6,0,8,10,2,1,102.50000000000001,419400.0
CLG0058,93.0,6.7,6.65,10,1,8,7,1,0,75.8,0.0
CLG0045,92.0,6.49,6.2,7,0,7,3,0,0,71.2,0.0
CLG0024,81.0,6.17,5.96,4,0,10,2,1,0,67.7,0.0
CLG0051,98.0,9.15,9.3,6,1,8,1,2,0,102.8,0.0
CLG0013,91.0,8.4,8.26,2,0,4,6,1,0,91.69999999999999,0.0
CLG0024,57.5,6.18,6.24,8,1,6,3,5,0,68.15,0.0
CLG0005,130.0,6.88,6.79,3,0,0,10,1,0,80.9,0.0
CLG0081,116.0,7.53,7.2,9,0,6,2,2,0,83.6,0.0
CLG0050,94.0,7.64,7.21,8,1,8,3,5,0,81.5,0.0
CLG0076,100.0,9.44,9.18,6,1,2,8,3,1,101.8,517200.0
CLG0049,82.0,6.9,6.46,10,0,8,3,1,0,72.8,0.0
CLG0018,125.0,9.54,9.66,2,0,4,4,1,0,109.1,0.0
CLG0033,128.0,7.21,7.51,8,0,8,2,4,0,87.89999999999999,0.0
CLG0058,102.0,8.73,8.57,6,0,7,8,4,1,95.9,393800.0
CLG0031,115.0,9.65,9.54,1,0,10,6,5,1,106.89999999999999,439099.99999999994
CLG0034,102.0,9.54,9.86,6,0,6,9,0,0,108.8,0.0
CLG0094,79.0,5.28,5.0,5,0,9,8,0,0,57.9,0.0
CLG0096,93.0,6.03,5.65,6,1,5,4,2,0,65.8,0.0
CLG0074,101.0,7.38,7.38,1,0,1,8,2,0,83.89999999999999,0.0
CLG0031,93.0,7.16,7.31,4,1,6,1,4,0,82.39999999999999,0.0
CLG0099,96.0,8.2,8.3,7,0,1,9,4,1,92.6,380000.0
CLG0079,98.0,9.72,9.93,5,0,5,5,0,0,109.1,0.0
CLG0027,98.0,5.56,5.12,6,0,5,4,4,0,61.0,0.0
CLG0059,100.0,7.26,7.19,2,1,8,5,1,0,81.9,0.0
CLG0027,84.0,5.96,5.7,8,0,9,1,1,0,65.4,0.0
CLG0001,89.0,9.47,9.73,10,1,10,2,4,0,106.20000000000002,0.0
CLG0076,80.0,9.82,10.19,4,0,3,2,2,0,109.89999999999999,0.0
CLG0068,114.0,7.39,7.17,6,1,8,9,0,0,83.10000000000001,0.0
CLG0023,68.0,5.52,5.12,3,1,1,6,1,0,58.0,0.0
CLG0098,117.0,8.93,8.68,9,1,4,3,5,1,98.5,505700.0
CLG0052,120.0,8.49,8.09,8,0,2,4,2,1,92.9,383600.0
CLG0057,95.0,6.77,6.59,6,0,5,1,5,0,75.4,0.0
CLG0087,60.0,9.44,9.48,9,0,1,7,4,0,100.80000000000001,0.0
